timestamp	sai2::optitrack::rigid_body_pos::1	sai2::optitrack::rigid_body_pos::2	sai2::optitrack::rigid_body_pos::3	sai2::optitrack::rigid_body_pos::4	sai2::optitrack::rigid_body_pos::5	sai2::optitrack::rigid_body_pos::6	sai2::optitrack::rigid_body_ori::1	sai2::optitrack::rigid_body_ori::2	sai2::optitrack::rigid_body_ori::3	sai2::optitrack::rigid_body_ori::4	sai2::optitrack::rigid_body_ori::5	sai2::optitrack::rigid_body_ori::6
2024-07-09 16:16:52.783406	[-0.28723663091659546, 1.5877435207366943, 0.6108858585357666]	[-0.6191680431365967, 0.14079934358596802, 0.4692586064338684]	[-0.4509400725364685, 1.890694260597229, 0.2467414140701294]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12286495417356491, 0.14888596534729004, 0.6006782054901123]	[0.14098820090293884, 1.4559963941574097, 1.0327680110931396]	[0.08493784070014954, 0.7106508016586304, 0.1420399397611618, 0.6838024258613586]	[-0.11466450989246368, 0.02448284439742565, -0.09798052906990051, 0.9882573485374451]	[-0.436734139919281, 0.7638877034187317, -0.20509396493434906, -0.4285737872123718]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.04390714690089226, -0.5327783226966858, -0.1069948822259903, -0.8383147120475769]	[-0.21592693030834198, -0.3889342248439789, 0.7803972959518433, 0.43941530585289]
2024-07-09 16:16:52.799559	[-0.2977323830127716, 1.5889133214950562, 0.6084581613540649]	[-0.6190764307975769, 0.14077214896678925, 0.46901676058769226]	[-0.4635939598083496, 1.8909796476364136, 0.2583731412887573]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.1226859837770462, 0.14884227514266968, 0.6001737713813782]	[0.12481152266263962, 1.4742854833602905, 1.0335780382156372]	[0.07758156955242157, 0.713182806968689, 0.1441720873117447, 0.681590735912323]	[-0.1157529428601265, 0.024189691990613937, -0.09820772707462311, 0.9881150722503662]	[-0.44444307684898376, 0.767756462097168, -0.19868062436580658, -0.41658899188041687]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.045153047889471054, -0.5324460864067078, -0.1041327565908432, -0.8388198614120483]	[-0.21875441074371338, -0.39183512330055237, 0.7903580665588379, 0.4170681834220886]
2024-07-09 16:16:52.814261	[-0.3028866648674011, 1.5893888473510742, 0.6071763038635254]	[-0.6190207004547119, 0.14074693620204926, 0.4689144492149353]	[-0.47003647685050964, 1.8909341096878052, 0.2641802430152893]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12261229008436203, 0.14879783987998962, 0.5999326109886169]	[0.11655651777982712, 1.483345866203308, 1.0339381694793701]	[0.06972853094339371, 0.7160395383834839, 0.1458456963300705, 0.679083526134491]	[-0.11667858064174652, 0.02411714754998684, -0.09878027439117432, 0.98795086145401]	[-0.4504847824573517, 0.7734658718109131, -0.1905258148908615, -0.4031302034854889]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.046296775341033936, -0.5324042439460754, -0.1014605164527893, -0.8391116261482239]	[-0.21957114338874817, -0.3933749496936798, 0.795114278793335, 0.40600258111953735]
2024-07-09 16:16:52.826644	[-0.3130906820297241, 1.5902632474899292, 0.6045596599578857]	[-0.6188622713088989, 0.14069023728370667, 0.4687192142009735]	[-0.48281943798065186, 1.8902678489685059, 0.2755439877510071]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12245043367147446, 0.14872384071350098, 0.5994153618812561]	[0.09980853646993637, 1.5013507604599, 1.0340003967285156]	[0.06524594128131866, 0.7173217535018921, 0.14572638273239136, 0.6782007813453674]	[-0.11698043346405029, 0.024376925081014633, -0.09945458918809891, 0.9878411889076233]	[-0.4517473876476288, 0.7756654024124146, -0.18579630553722382, -0.3996841609477997]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.04707985743880272, -0.532514750957489, -0.10022560507059097, -0.8391462564468384]	[-0.220741406083107, -0.39336782693862915, 0.8055738806724548, 0.38416919112205505]
2024-07-09 16:16:52.841122	[-0.32310906052589417, 1.5910602807998657, 0.6016860008239746]	[-0.6186753511428833, 0.1406671404838562, 0.4685041904449463]	[-0.49594491720199585, 1.889070749282837, 0.28672051429748535]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12223781645298004, 0.14864329993724823, 0.5988777875900269]	[0.08285515755414963, 1.5191494226455688, 1.0336343050003052]	[0.05759594589471817, 0.7196642756462097, 0.1470445692539215, 0.6761242747306824]	[-0.11816875636577606, 0.024502282962203026, -0.10062467306852341, 0.9875780940055847]	[-0.45910048484802246, 0.7802040576934814, -0.17741094529628754, -0.386048823595047]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.04797947406768799, -0.5326773524284363, -0.09810563921928406, -0.8392425775527954]	[-0.22070664167404175, -0.39891916513442993, 0.8138323426246643, 0.36031803488731384]
2024-07-09 16:16:52.855199	[-0.3329876661300659, 1.5917959213256836, 0.5985968708992004]	[-0.6184314489364624, 0.14064909517765045, 0.46827006340026855]	[-0.5028306841850281, 1.888167142868042, 0.2920864522457123]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12220273911952972, 0.14854280650615692, 0.5985875725746155]	[0.07416649162769318, 1.5278866291046143, 1.033300757408142]	[0.04946954920887947, 0.722073495388031, 0.1481109857559204, 0.6739628314971924]	[-0.11915242671966553, 0.024805324152112007, -0.10135442018508911, 0.9873777031898499]	[-0.4665110111236572, 0.7840793132781982, -0.16725587844848633, -0.37364763021469116]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.049631863832473755, -0.5334951877593994, -0.0950319916009903, -0.8389806151390076]	[-0.21905875205993652, -0.3988589644432068, 0.8197093605995178, 0.347852498292923]
2024-07-09 16:16:52.866977	[-0.33781999349594116, 1.5921249389648438, 0.5969758033752441]	[-0.618240237236023, 0.14054004848003387, 0.4681335985660553]	[-0.5167413949966431, 1.8860617876052856, 0.30262964963912964]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12199511379003525, 0.1484646499156952, 0.5979729294776917]	[0.05657147616147995, 1.5449466705322266, 1.0320206880569458]	[0.0447724387049675, 0.723336935043335, 0.147088423371315, 0.6731598377227783]	[-0.11971887201070786, 0.02470613457262516, -0.10018831491470337, 0.9874306917190552]	[-0.46967270970344543, 0.7853302955627441, -0.16336558759212494, -0.3687487840652466]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.050035543739795685, -0.5336061120033264, -0.09379082918167114, -0.8390257358551025]	[-0.2164553701877594, -0.4034431576728821, 0.8283385038375854, 0.32285597920417786]
2024-07-09 16:16:52.881149	[-0.3473820090293884, 1.592690348625183, 0.5936056971549988]	[-0.6180360913276672, 0.14048077166080475, 0.4680119454860687]	[-0.5235695838928223, 1.8848180770874023, 0.30764058232307434]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12178417295217514, 0.14848391711711884, 0.5977215766906738]	[0.04753689840435982, 1.5532915592193604, 1.0312716960906982]	[0.03663294389843941, 0.7256411910057068, 0.14811082184314728, 0.6709442138671875]	[-0.12121390551328659, 0.02510976605117321, -0.1023302972316742, 0.9870184063911438]	[-0.4783117175102234, 0.7873886227607727, -0.1552969217300415, -0.35653889179229736]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.05004142224788666, -0.5334833860397339, -0.09309480339288712, -0.8391810059547424]	[-0.21229995787143707, -0.4084170162677765, 0.8317281007766724, 0.31040719151496887]
2024-07-09 16:16:52.893479	[-0.35206523537635803, 1.5928996801376343, 0.5918580889701843]	[-0.6177108883857727, 0.14045824110507965, 0.46773281693458557]	[-0.5374934077262878, 1.8818943500518799, 0.31748712062835693]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12142160534858704, 0.1486220359802246, 0.5971630811691284]	[0.029418015852570534, 1.5693422555923462, 1.029089331626892]	[0.0320466049015522, 0.7266442775726318, 0.14809143543243408, 0.6700970530509949]	[-0.12183618545532227, 0.025268681347370148, -0.10296181589365005, 0.9868720769882202]	[-0.48131173849105835, 0.7887117266654968, -0.15154077112674713, -0.3511527180671692]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.05122566968202591, -0.533981204032898, -0.09239628165960312, -0.8388700485229492]	[-0.2095455378293991, -0.41286104917526245, 0.8396750688552856, 0.28387007117271423]
2024-07-09 16:16:52.907936	[-0.36142006516456604, 1.5932142734527588, 0.5881724953651428]	[-0.6173456311225891, 0.14046594500541687, 0.46746161580085754]	[-0.5446259379386902, 1.8802932500839233, 0.3222677707672119]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12130359560251236, 0.14860878884792328, 0.59690260887146]	[0.020225729793310165, 1.5771690607070923, 1.0279521942138672]	[0.023451264947652817, 0.7290866374969482, 0.14772100746631622, 0.6678781509399414]	[-0.12392647564411163, 0.0258190780878067, -0.10201741755008698, 0.9866955280303955]	[-0.487661212682724, 0.7898884415626526, -0.14375677704811096, -0.3429237902164459]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.05265090614557266, -0.5349803566932678, -0.08895637840032578, -0.8385169506072998]	[-0.2067537158727646, -0.4146117568016052, 0.8478903770446777, 0.25774410367012024]
2024-07-09 16:16:52.920084	[-0.366058349609375, 1.5932896137237549, 0.586220920085907]	[-0.6171727776527405, 0.14046381413936615, 0.4673207402229309]	[-0.5587480664253235, 1.87660551071167, 0.3315277397632599]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.12103922665119171, 0.14857354760169983, 0.5964362025260925]	[0.0016708974726498127, 1.5922940969467163, 1.024792194366455]	[0.014316841959953308, 0.7315099239349365, 0.14724503457546234, 0.6655879020690918]	[-0.12553997337818146, 0.02666415087878704, -0.10189259797334671, 0.9864820241928101]	[-0.49406546354293823, 0.7901978492736816, -0.13498260080814362, -0.33655065298080444]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.053610436618328094, -0.5351871848106384, -0.08797920495271683, -0.8384272456169128]	[-0.20422323048114777, -0.41616806387901306, 0.8516620993614197, 0.2444765269756317]
2024-07-09 16:16:52.932651	[-0.6981861591339111, 1.5713862180709839, 0.36492228507995605]	[-0.6338399052619934, 0.12191198766231537, 0.534561276435852]	[-1.2963192462921143, 1.304866075515747, 0.5762448310852051]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10131237655878067, 0.19320420920848846, 0.5990334153175354]	[-0.7198441028594971, 1.86137855052948, 0.145152747631073]	[-0.22737248241901398, 0.9008121490478516, 0.012774703092873096, 0.36969730257987976]	[-0.08700982481241226, 0.15010416507720947, 0.004736511968076229, 0.9848226308822632]	[-0.6924254894256592, -0.1096818670630455, -0.26116061210632324, -0.663560152053833]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.1523779332637787, -0.589167594909668, -0.07622992247343063, -0.7898427248001099]	[0.33374708890914917, 0.21979303658008575, 0.9043826460838318, -0.14965347945690155]
2024-07-09 16:16:52.944695	[-0.6999773383140564, 1.570030689239502, 0.36311444640159607]	[-0.6335963010787964, 0.12198012322187424, 0.5345538258552551]	[-1.297905445098877, 1.2981129884719849, 0.5771803855895996]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10176088660955429, 0.19299300014972687, 0.5991807579994202]	[-0.7256142497062683, 1.8544262647628784, 0.13544675707817078]	[-0.22864267230033875, 0.9005575776100159, 0.011318335309624672, 0.3695816695690155]	[-0.08777416497468948, 0.15080781280994415, 0.0053079151548445225, 0.9846444129943848]	[-0.6844016313552856, -0.11447292566299438, -0.25445306301116943, -0.67360520362854]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.15165531635284424, -0.5924143195152283, -0.07639821618795395, -0.7875336408615112]	[0.3403952419757843, 0.2288946658372879, 0.8998293280601501, -0.1484779268503189]
2024-07-09 16:16:52.958092	[-0.7034329175949097, 1.5673539638519287, 0.3594309091567993]	[-0.6331189870834351, 0.12210521101951599, 0.5344687104225159]	[-1.2987204790115356, 1.2901564836502075, 0.5773664712905884]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10219745337963104, 0.1926780343055725, 0.599332869052887]	[-0.7310752868652344, 1.847265362739563, 0.12596283853054047]	[-0.22989897429943085, 0.9001657962799072, 0.01042092964053154, 0.3697831332683563]	[-0.08859606087207794, 0.15268491208553314, 0.005309892352670431, 0.9842814803123474]	[-0.6703484058380127, -0.12789760529994965, -0.26736727356910706, -0.6802866458892822]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.1496044546365738, -0.5990918874740601, -0.07552017271518707, -0.7829457521438599]	[0.3579546809196472, 0.24444818496704102, 0.8894599080085754, -0.144826740026474]
2024-07-09 16:16:52.970749	[-0.7064682245254517, 1.564344882965088, 0.35548073053359985]	[-0.6326927542686462, 0.122203029692173, 0.5343847274780273]	[-1.302476406097412, 1.2668147087097168, 0.5782768130302429]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10296911746263504, 0.1920979917049408, 0.5997880697250366]	[-0.7412976622581482, 1.8315626382827759, 0.10536236315965652]	[-0.23130691051483154, 0.8997872471809387, 0.007653463631868362, 0.3698939383029938]	[-0.08933056145906448, 0.15482766926288605, 0.005163261201232672, 0.9838810563087463]	[-0.6557174921035767, -0.14239415526390076, -0.272210031747818, -0.6896812319755554]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.14753340184688568, -0.6061413884162903, -0.07630767673254013, -0.7778197526931763]	[0.3651943802833557, 0.26624810695648193, 0.8806968927383423, -0.1418384313583374]
2024-07-09 16:16:52.984278	[-0.7078447937965393, 1.562676191329956, 0.35345399379730225]	[-0.6325073838233948, 0.1222502663731575, 0.5343403220176697]	[-1.3032492399215698, 1.258600115776062, 0.5781728029251099]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10383834689855576, 0.1913585662841797, 0.6002842783927917]	[-0.7507758140563965, 1.8142659664154053, 0.08382464945316315]	[-0.23201696574687958, 0.8995540738105774, 0.007245471701025963, 0.3700244724750519]	[-0.08969014883041382, 0.15580381453037262, 0.0047752088867127895, 0.9836961030960083]	[-0.6486827731132507, -0.15087927877902985, -0.28023916482925415, -0.6913119554519653]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.1468077301979065, -0.6099464297294617, -0.07657469809055328, -0.774951159954071]	[0.3663021922111511, 0.27599769830703735, 0.8774321675300598, -0.1405729204416275]
2024-07-09 16:16:52.997685	[-0.7105023264884949, 1.5591493844985962, 0.3491646349430084]	[-0.6321729421615601, 0.12240733206272125, 0.5342139005661011]	[-1.3039119243621826, 1.2503496408462524, 0.5779768228530884]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10425899177789688, 0.19078806042671204, 0.6005896925926208]	[-0.7550894618034363, 1.8050435781478882, 0.07295329123735428]	[-0.2324797660112381, 0.8996855020523071, 0.0054129259660840034, 0.3694452941417694]	[-0.09077170491218567, 0.15730716288089752, 0.0023227983620017767, 0.9833664298057556]	[-0.6267099380493164, -0.17641904950141907, -0.307638555765152, -0.693880021572113]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.1438446342945099, -0.6164940595626831, -0.07579196244478226, -0.7703890800476074]	[0.3668496310710907, 0.29667094349861145, 0.8709430694580078, -0.13735352456569672]
2024-07-09 16:16:53.010591	[-0.7116703987121582, 1.5572190284729004, 0.34692561626434326]	[-0.6319918632507324, 0.12250126153230667, 0.5341293215751648]	[-1.3043670654296875, 1.2340521812438965, 0.5773908495903015]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10507360845804214, 0.18965435028076172, 0.6011790037155151]	[-0.7629141211509705, 1.7853267192840576, 0.05111326277256012]	[-0.23494842648506165, 0.899017333984375, 0.001055450993590057, 0.3695485293865204]	[-0.09275132417678833, 0.15802355110645294, -0.0007337395218200982, 0.9830693006515503]	[-0.617492139339447, -0.17757785320281982, -0.309212327003479, -0.7011114954948425]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.14268212020397186, -0.6195791959762573, -0.07568780332803726, -0.7681371569633484]	[0.36706772446632385, 0.30870315432548523, 0.8665241003036499, -0.13820165395736694]
2024-07-09 16:16:53.024145	[-0.713834822177887, 1.5530493259429932, 0.3422909080982208]	[-0.631512463092804, 0.12242964655160904, 0.5339282751083374]	[-1.3052250146865845, 1.2172303199768066, 0.5766698718070984]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.1054864227771759, 0.1890561431646347, 0.6016097664833069]	[-0.7663860321044922, 1.7747589349746704, 0.04014902561903]	[-0.23681297898292542, 0.8986619114875793, -0.00048190809320658445, 0.3692237436771393]	[-0.09244772791862488, 0.1596592217683792, -0.0020977985113859177, 0.9828316569328308]	[-0.5930981040000916, -0.20416921377182007, -0.30610576272010803, -0.7161347270011902]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.14158576726913452, -0.6254721283912659, -0.07421030849218369, -0.7636956572532654]	[0.3682418465614319, 0.33216649293899536, 0.8576521277427673, -0.1360011249780655]
2024-07-09 16:16:53.037499	[-0.7157077789306641, 1.548417329788208, 0.33740800619125366]	[-0.63132244348526, 0.1224399134516716, 0.5338688492774963]	[-1.3054789304733276, 1.208514928817749, 0.5756085515022278]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10635185241699219, 0.1876821219921112, 0.6026191711425781]	[-0.7718385457992554, 1.752869725227356, 0.018265407532453537]	[-0.24031144380569458, 0.8977962732315063, -0.005601758603006601, 0.3690270781517029]	[-0.09378086775541306, 0.1608375459909439, -0.0030765843112021685, 0.982510507106781]	[-0.5665015578269958, -0.21621622145175934, -0.3178104758262634, -0.7289191484451294]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.14038372039794922, -0.6306207180023193, -0.07323721051216125, -0.7597672939300537]	[0.35687458515167236, 0.35523757338523865, 0.8534796237945557, -0.13423602283000946]
2024-07-09 16:16:53.051176	[-0.7164536118507385, 1.5460363626480103, 0.334900826215744]	[-0.630975067615509, 0.12242139875888824, 0.5336036682128906]	[-1.3053079843521118, 1.1916476488113403, 0.5740541219711304]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10723461210727692, 0.18611693382263184, 0.6038217544555664]	[-0.7763847708702087, 1.728705644607544, -0.0035389650147408247]	[-0.24142801761627197, 0.8974577188491821, -0.0062114037573337555, 0.36911219358444214]	[-0.09551035612821579, 0.1612316370010376, -0.005028235260397196, 0.9822713136672974]	[-0.5551735758781433, -0.21836137771606445, -0.3230549693107605, -0.7346673607826233]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.13871173560619354, -0.6327963471412659, -0.07204423099756241, -0.7583782076835632]	[0.357149600982666, 0.3688563406467438, 0.8479366302490234, -0.13188117742538452]
2024-07-09 16:16:53.064488	[-0.7178534269332886, 1.540968656539917, 0.32967129349708557]	[-0.6308332681655884, 0.12244820594787598, 0.5334464311599731]	[-1.3047794103622437, 1.1837058067321777, 0.5729135274887085]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10770412534475327, 0.18522976338863373, 0.6044698357582092]	[-0.7786458134651184, 1.7159148454666138, -0.014378225430846214]	[-0.24563433229923248, 0.896365225315094, -0.012490380555391312, 0.36883214116096497]	[-0.09643561393022537, 0.16140171885490417, -0.006556218024343252, 0.9821439385414124]	[-0.5366207957267761, -0.2299891859292984, -0.33480021357536316, -0.7396296858787537]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.13586747646331787, -0.63724684715271, -0.0710604190826416, -0.7552528977394104]	[0.3552761375904083, 0.3976508677005768, 0.8359813094139099, -0.1295684427022934]
2024-07-09 16:16:53.076904	[-0.7183876633644104, 1.538299322128296, 0.32694903016090393]	[-0.6306642293930054, 0.12248211354017258, 0.5330726504325867]	[-1.303061604499817, 1.167678952217102, 0.5706413984298706]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10849513858556747, 0.18340544402599335, 0.6057254076004028]	[-0.7814010381698608, 1.6901700496673584, -0.03557504713535309]	[-0.2477072924375534, 0.895829439163208, -0.015089306980371475, 0.3686503469944]	[-0.09682279825210571, 0.16060735285282135, -0.006672170013189316, 0.982235312461853]	[-0.5247213244438171, -0.23677514493465424, -0.34482812881469727, -0.7414166331291199]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.13463333249092102, -0.63920658826828, -0.07130678743124008, -0.7537932395935059]	[0.3513964116573334, 0.411536306142807, 0.83055180311203, -0.13169001042842865]
2024-07-09 16:16:53.090435	[-0.7191681265830994, 1.5329419374465942, 0.3214561641216278]	[-0.6305810809135437, 0.12249165028333664, 0.5328947901725769]	[-1.302168846130371, 1.159968376159668, 0.5693070292472839]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10879193246364594, 0.18248142302036285, 0.6062240600585938]	[-0.7820791602134705, 1.6766068935394287, -0.046085890382528305]	[-0.25104406476020813, 0.8948664665222168, -0.01983513869345188, 0.3685070872306824]	[-0.09735485911369324, 0.15796080231666565, -0.004056169185787439, 0.9826261401176453]	[-0.5055011510848999, -0.24936443567276, -0.35920125246047974, -0.7438147664070129]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.13085860013961792, -0.6418104767799377, -0.0716388076543808, -0.7522122263908386]	[0.34355980157852173, 0.4389655590057373, 0.8198313117027283, -0.13096784055233002]
2024-07-09 16:16:53.102747	[-0.7192216515541077, 1.5298256874084473, 0.3186698853969574]	[-0.6303834319114685, 0.12246346473693848, 0.5324925780296326]	[-1.2998249530792236, 1.144771695137024, 0.5666165351867676]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.10949387401342392, 0.18052643537521362, 0.6072636246681213]	[-0.7819607257843018, 1.64881432056427, -0.06642991304397583]	[-0.25647786259651184, 0.8930184245109558, -0.02692830003798008, 0.36879831552505493]	[-0.09745293110609055, 0.1566237062215805, -0.005100435111671686, 0.9828254580497742]	[-0.49575844407081604, -0.25462689995765686, -0.3647752106189728, -0.7458738088607788]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.1287655383348465, -0.6418983340263367, -0.07183344662189484, -0.7524797916412354]	[0.3380967378616333, 0.4523713290691376, 0.8148326873779297, -0.13076171278953552]
2024-07-09 16:16:53.116843	[-0.7192820906639099, 1.5239566564559937, 0.3130030035972595]	[-0.6300511956214905, 0.12243016809225082, 0.5320268273353577]	[-1.2984449863433838, 1.1372114419937134, 0.5652176141738892]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.1098385602235794, 0.17956727743148804, 0.6078211069107056]	[-0.7811527252197266, 1.6344598531723022, -0.07639526575803757]	[-0.26076024770736694, 0.8915224075317383, -0.03345993161201477, 0.36887991428375244]	[-0.09761563688516617, 0.1532609611749649, -0.0036486994940787554, 0.9833458662033081]	[-0.47947052121162415, -0.26069286465644836, -0.3742154836654663, -0.7497400045394897]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.12490466982126236, -0.6396626234054565, -0.07262929528951645, -0.7549540996551514]	[0.3277971148490906, 0.47998055815696716, 0.8032570481300354, -0.13017667829990387]
2024-07-09 16:16:53.129108	[-0.7189123034477234, 1.5180281400680542, 0.3073214590549469]	[-0.6298266649246216, 0.12245772778987885, 0.5318379998207092]	[-1.2938663959503174, 1.1145857572555542, 0.5602697730064392]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.11055135726928711, 0.17681081593036652, 0.6102073788642883]	[-0.7756989002227783, 1.5903806686401367, -0.10471374541521072]	[-0.26511871814727783, 0.8899657130241394, -0.04101506620645523, 0.3687695860862732]	[-0.09785187989473343, 0.1519676148891449, -0.005322727840393782, 0.9835153818130493]	[-0.4628181755542755, -0.2637183666229248, -0.38648512959480286, -0.7529151439666748]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.12132561206817627, -0.6342020630836487, -0.07304444909095764, -0.7600870728492737]	[0.3156270384788513, 0.5053917169570923, 0.7930481433868408, -0.12662385404109955]
2024-07-09 16:16:53.141681	[-0.7184569835662842, 1.515128493309021, 0.30444610118865967]	[-0.6297057867050171, 0.12248094379901886, 0.5317963361740112]	[-1.2919836044311523, 1.1069658994674683, 0.5583332180976868]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.11070206761360168, 0.17586152255535126, 0.6114165186882019]	[-0.772854208946228, 1.5753211975097656, -0.11372727900743484]	[-0.2666189968585968, 0.8894981145858765, -0.04360401630401611, 0.3685190677642822]	[-0.09771016240119934, 0.15165041387081146, -0.005389581434428692, 0.983578085899353]	[-0.4531730115413666, -0.2691420316696167, -0.3926451504230499, -0.7536754012107849]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.11971122026443481, -0.6302919983863831, -0.07442597299814224, -0.763454020023346]	[0.30839499831199646, 0.5174552798271179, 0.7882194519042969, -0.12586793303489685]
2024-07-09 16:16:53.157325	[-0.7178874015808105, 1.5121384859085083, 0.30161094665527344]	[-0.6295914053916931, 0.12244658917188644, 0.5317919850349426]	[-1.2897613048553467, 1.0997371673583984, 0.5566529631614685]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.11080639809370041, 0.17505860328674316, 0.61269611120224]	[-0.7696061730384827, 1.5602339506149292, -0.12238378077745438]	[-0.2706230580806732, 0.8874765634536743, -0.052739307284355164, 0.3692789673805237]	[-0.09718069434165955, 0.15231500566005707, -0.009565627202391624, 0.9834960699081421]	[-0.4346460998058319, -0.274714857339859, -0.40350404381752014, -0.7568350434303284]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.11744161695241928, -0.6205347180366516, -0.07655752450227737, -0.771545946598053]	[0.30098286271095276, 0.5313669443130493, 0.7820711731910706, -0.12419042736291885]
2024-07-09 16:16:53.173317	[-0.7153171300888062, 1.5032049417495728, 0.293013334274292]	[-0.629302442073822, 0.12255612015724182, 0.5320241451263428]	[-1.284026026725769, 1.0770493745803833, 0.5507510304450989]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.11106535792350769, 0.17321759462356567, 0.615713894367218]	[-0.7618365287780762, 1.5298117399215698, -0.13909342885017395]	[-0.2720714509487152, 0.8864203095436096, -0.057867031544446945, 0.3699834644794464]	[-0.09525742381811142, 0.15291006863117218, -0.0086092883720994, 0.9836007952690125]	[-0.41122013330459595, -0.28198033571243286, -0.4176962375640869, -0.7595492005348206]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.11470148712396622, -0.6114110350608826, -0.07749143987894058, -0.7791117429733276]	[0.2758125364780426, 0.5694515705108643, 0.7654016613960266, -0.11752760410308838]
